folder_identifier,jpeg_count,first_jpeg,last_jpeg
MS-011_1_1_2_132,100,MS-011_1_1_2_132_J_0001.jpg,MS-011_1_1_2_132_J_0100.jpg
MS-011_1_1_2_133,100,MS-011_1_1_2_133_J_0001.jpg,MS-011_1_1_2_133_J_0100.jpg
MS-011_1_1_2_134,100,MS-011_1_1_2_134_J_0001.jpg,MS-011_1_1_2_134_J_0100.jpg
MS-011_1_1_2_135,100,MS-011_1_1_2_135_J_0001.jpg,MS-011_1_1_2_135_J_0100.jpg
MS-011_1_1_2_136,100,MS-011_1_1_2_136_J_0001.jpg,MS-011_1_1_2_136_J_0100.jpg
MS-011_1_1_2_137,100,MS-011_1_1_2_137_J_0001.jpg,MS-011_1_1_2_137_J_0100.jpg
MS-011_1_1_2_138,100,MS-011_1_1_2_138_J_0001.jpg,MS-011_1_1_2_138_J_0100.jpg
MS-011_1_1_2_139,100,MS-011_1_1_2_139_J_0001.jpg,MS-011_1_1_2_139_J_0100.jpg
MS-011_1_1_2_140,100,MS-011_1_1_2_140_J_0001.jpg,MS-011_1_1_2_140_J_0100.jpg
MS-011_1_1_2_141,100,MS-011_1_1_2_141_J_0001.jpg,MS-011_1_1_2_141_J_0100.jpg
MS-011_1_1_2_142,100,MS-011_1_1_2_142_J_0001.jpg,MS-011_1_1_2_142_J_0100.jpg
MS-011_1_1_2_143,100,MS-011_1_1_2_143_J_0001.jpg,MS-011_1_1_2_143_J_0100.jpg
MS-011_1_1_2_144,100,MS-011_1_1_2_144_J_0001.jpg,MS-011_1_1_2_144_J_0100.jpg
MS-011_1_1_2_145,100,MS-011_1_1_2_145_J_0001.jpg,MS-011_1_1_2_145_J_0100.jpg
MS-011_1_1_2_146,100,MS-011_1_1_2_146_J_0001.jpg,MS-011_1_1_2_146_J_0100.jpg
MS-011_1_1_2_147,100,MS-011_1_1_2_147_J_0001.jpg,MS-011_1_1_2_147_J_0100.jpg
MS-011_1_1_2_148,100,MS-011_1_1_2_148_J_0001.jpg,MS-011_1_1_2_148_J_0100.jpg
MS-011_1_1_2_149,100,MS-011_1_1_2_149_J_0001.jpg,MS-011_1_1_2_149_J_0100.jpg
MS-011_1_1_2_150,100,MS-011_1_1_2_150_J_0001.jpg,MS-011_1_1_2_150_J_0100.jpg
MS-011_1_1_2_151,100,MS-011_1_1_2_151_J_0001.jpg,MS-011_1_1_2_151_J_0100.jpg
MS-011_1_1_2_152,100,MS-011_1_1_2_152_J_0001.jpg,MS-011_1_1_2_152_J_0100.jpg
MS-011_1_1_2_153,100,MS-011_1_1_2_153_J_0001.jpg,MS-011_1_1_2_153_J_0100.jpg
MS-011_1_1_2_154,100,MS-011_1_1_2_154_J_0001.jpg,MS-011_1_1_2_154_J_0100.jpg
MS-011_1_1_2_155,100,MS-011_1_1_2_155_J_0001.jpg,MS-011_1_1_2_155_J_0100.jpg
MS-011_1_1_2_156,100,MS-011_1_1_2_156_J_0001.jpg,MS-011_1_1_2_156_J_0100.jpg
MS-011_1_1_2_157,100,MS-011_1_1_2_157_J_0001.jpg,MS-011_1_1_2_157_J_0100.jpg
MS-011_1_1_2_158,100,MS-011_1_1_2_158_J_0001.jpg,MS-011_1_1_2_158_J_0100.jpg
MS-011_1_1_2_159,100,MS-011_1_1_2_159_J_0001.jpg,MS-011_1_1_2_159_J_0100.jpg
